id,query,category,ablation,mode,route,retrieved_node_count,retrieved_chunk_count,retrieved_edge_count,faithfulness,answer_relevance,context_precision,context_recall,graph_path_recall,evidence_chain_completeness,citation_accuracy,conflict_awareness,latency_ms,cost_usd_estimate,required_node_recall,required_edge_recall,path_validity,provenance_coverage,merge_quality,staleness_detection
DEC-05,Should vector-only retrieval be considered enough for broad landscape questions?,decision-memo,best-route,drift,drift,9,3,5,1.0,0.317,1.0,0.5,1.0,0.714,1.0,1.0,333.617,0.0,0.5,1.0,1.0,1.0,1.0,1.0
DEC-06,Which implementation has the strongest source-grounded repo-health signal?,decision-memo,vector-only,vector,vector,4,4,0,1.0,0.0,1.0,0.0,0.167,0.143,1.0,1.0,2.581,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DEC-06,Which implementation has the strongest source-grounded repo-health signal?,decision-memo,hybrid,hybrid,hybrid,7,3,4,1.0,0.635,1.0,0.0,0.667,1.0,1.0,1.0,61.77,0.0,0.0,0.5,1.0,1.0,1.0,1.0
DEC-06,Which implementation has the strongest source-grounded repo-health signal?,decision-memo,local,local,local,11,3,5,1.0,0.0,1.0,0.5,0.833,1.0,1.0,1.0,320.916,0.0,0.5,0.5,1.0,1.0,1.0,1.0
DEC-06,Which implementation has the strongest source-grounded repo-health signal?,decision-memo,global,global,global,4,0,1,1.0,0.317,1.0,0.0,0.167,0.429,1.0,0.3,2.782,0.0,0.0,0.0,1.0,1.0,1.0,0.8
DEC-06,Which implementation has the strongest source-grounded repo-health signal?,decision-memo,DRIFT-style,drift,drift,12,2,6,1.0,0.317,1.0,0.0,1.0,1.0,1.0,1.0,313.975,0.0,0.0,0.5,1.0,1.0,1.0,1.0
DEC-06,Which implementation has the strongest source-grounded repo-health signal?,decision-memo,best-route,hybrid,hybrid,7,3,4,1.0,0.635,1.0,0.0,0.667,1.0,1.0,1.0,54.64,0.0,0.0,0.5,1.0,1.0,1.0,1.0
DEC-07,Should Hugging Face assets be part of a production adoption review?,decision-memo,vector-only,vector,vector,4,4,0,1.0,0.0,1.0,0.0,0.167,0.143,1.0,1.0,2.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DEC-07,Should Hugging Face assets be part of a production adoption review?,decision-memo,hybrid,hybrid,hybrid,9,3,5,1.0,0.635,1.0,0.0,0.833,0.714,1.0,1.0,64.614,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DEC-07,Should Hugging Face assets be part of a production adoption review?,decision-memo,local,local,local,9,3,5,1.0,0.635,1.0,0.0,0.833,0.714,1.0,1.0,182.595,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DEC-07,Should Hugging Face assets be part of a production adoption review?,decision-memo,global,global,global,4,0,1,1.0,0.317,1.0,0.0,0.167,0.429,1.0,0.3,3.308,0.0,0.0,1.0,1.0,1.0,1.0,0.8
DEC-07,Should Hugging Face assets be part of a production adoption review?,decision-memo,DRIFT-style,drift,drift,9,3,5,1.0,0.317,1.0,0.0,1.0,0.714,1.0,1.0,292.537,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DEC-07,Should Hugging Face assets be part of a production adoption review?,decision-memo,best-route,drift,drift,9,3,5,1.0,0.317,1.0,0.0,1.0,0.714,1.0,1.0,338.754,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DEC-08,What should be checked before relying on GraphRAG community reports?,decision-memo,vector-only,vector,vector,4,2,0,1.0,0.317,1.0,0.0,0.333,0.143,1.0,1.0,2.302,0.0,0.0,0.0,1.0,1.0,1.0,0.8
DEC-08,What should be checked before relying on GraphRAG community reports?,decision-memo,hybrid,hybrid,hybrid,8,2,4,1.0,0.635,1.0,0.5,0.833,0.714,1.0,1.0,56.357,0.0,0.5,0.5,1.0,1.0,1.0,0.8
DEC-08,What should be checked before relying on GraphRAG community reports?,decision-memo,local,local,local,9,3,4,1.0,0.0,1.0,0.5,0.667,0.714,1.0,1.0,135.64,0.0,0.5,0.5,1.0,1.0,1.0,1.0
DEC-08,What should be checked before relying on GraphRAG community reports?,decision-memo,global,global,global,4,0,1,1.0,0.317,1.0,0.5,0.167,0.429,1.0,0.3,2.679,0.0,0.5,0.5,1.0,1.0,1.0,0.8
DEC-08,What should be checked before relying on GraphRAG community reports?,decision-memo,DRIFT-style,drift,drift,10,3,5,1.0,0.317,1.0,1.0,1.0,0.714,1.0,1.0,299.749,0.0,1.0,0.5,1.0,1.0,1.0,1.0
DEC-08,What should be checked before relying on GraphRAG community reports?,decision-memo,best-route,drift,drift,10,3,5,1.0,0.317,1.0,1.0,1.0,0.714,1.0,1.0,306.454,0.0,1.0,0.5,1.0,1.0,1.0,1.0
DEC-09,Which evidence chain best supports a startup GraphRAG pilot?,decision-memo,vector-only,vector,vector,4,4,0,1.0,0.317,1.0,0.0,0.167,0.143,1.0,1.0,2.088,0.0,0.0,0.0,1.0,1.0,1.0,0.8
DEC-09,Which evidence chain best supports a startup GraphRAG pilot?,decision-memo,hybrid,hybrid,hybrid,8,3,3,1.0,0.635,1.0,0.5,0.833,0.714,1.0,1.0,55.988,0.0,0.5,0.333,1.0,1.0,1.0,0.8
DEC-09,Which evidence chain best supports a startup GraphRAG pilot?,decision-memo,local,local,local,10,3,5,1.0,0.317,1.0,1.0,1.0,0.714,1.0,1.0,141.498,0.0,1.0,0.667,1.0,1.0,1.0,0.8
DEC-09,Which evidence chain best supports a startup GraphRAG pilot?,decision-memo,global,global,global,4,0,1,1.0,0.317,1.0,0.0,0.167,0.429,1.0,0.3,2.417,0.0,0.0,0.0,1.0,1.0,1.0,0.8
DEC-09,Which evidence chain best supports a startup GraphRAG pilot?,decision-memo,DRIFT-style,drift,drift,11,4,6,1.0,0.317,1.0,1.0,1.0,0.714,1.0,1.0,399.869,0.0,1.0,0.333,1.0,1.0,1.0,1.0
DEC-09,Which evidence chain best supports a startup GraphRAG pilot?,decision-memo,best-route,drift,drift,11,4,6,1.0,0.317,1.0,1.0,1.0,0.714,1.0,1.0,314.765,0.0,1.0,0.333,1.0,1.0,1.0,1.0
DEC-10,Should Text2Cypher be evaluated as a companion to hybrid retrieval?,decision-memo,vector-only,vector,vector,4,3,0,1.0,0.317,1.0,0.0,0.333,0.143,1.0,1.0,2.488,0.0,0.0,0.0,1.0,1.0,1.0,0.8
DEC-10,Should Text2Cypher be evaluated as a companion to hybrid retrieval?,decision-memo,hybrid,hybrid,hybrid,6,2,2,1.0,0.635,1.0,1.0,0.667,1.0,1.0,1.0,50.733,0.0,1.0,0.0,1.0,1.0,1.0,0.8
DEC-10,Should Text2Cypher be evaluated as a companion to hybrid retrieval?,decision-memo,local,local,local,9,2,4,1.0,0.0,1.0,0.5,0.833,0.714,1.0,1.0,144.653,0.0,0.5,1.0,1.0,1.0,1.0,1.0
DEC-10,Should Text2Cypher be evaluated as a companion to hybrid retrieval?,decision-memo,global,global,global,4,0,1,1.0,0.317,1.0,0.0,0.167,0.429,1.0,0.3,2.55,0.0,0.0,0.0,1.0,1.0,1.0,0.8
DEC-10,Should Text2Cypher be evaluated as a companion to hybrid retrieval?,decision-memo,DRIFT-style,drift,drift,10,4,5,1.0,0.317,1.0,0.0,1.0,0.714,1.0,1.0,297.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DEC-10,Should Text2Cypher be evaluated as a companion to hybrid retrieval?,decision-memo,best-route,drift,drift,10,4,5,1.0,0.317,1.0,0.0,1.0,0.714,1.0,1.0,292.356,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-01,Which repo is definitely production-ready with no risks?,adversarial/uncertainty,vector-only,vector,vector,4,4,0,1.0,0.494,1.0,0.0,0.25,0.143,1.0,1.0,2.16,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-01,Which repo is definitely production-ready with no risks?,adversarial/uncertainty,hybrid,hybrid,hybrid,9,5,4,1.0,0.494,1.0,0.0,0.75,1.0,1.0,1.0,61.056,0.0,0.0,1.0,1.0,1.0,1.0,1.0
ADV-01,Which repo is definitely production-ready with no risks?,adversarial/uncertainty,local,local,local,10,4,4,1.0,0.247,1.0,0.5,0.75,1.0,1.0,1.0,159.524,0.0,0.5,1.0,1.0,1.0,1.0,0.8
ADV-01,Which repo is definitely production-ready with no risks?,adversarial/uncertainty,global,global,global,4,0,1,1.0,0.247,0.75,0.0,0.0,0.429,1.0,0.3,2.532,0.0,0.0,0.0,1.0,1.0,1.0,0.8
ADV-01,Which repo is definitely production-ready with no risks?,adversarial/uncertainty,DRIFT-style,drift,drift,12,2,6,1.0,0.494,1.0,0.0,1.0,1.0,1.0,1.0,298.496,0.0,0.0,1.0,1.0,1.0,1.0,1.0
ADV-01,Which repo is definitely production-ready with no risks?,adversarial/uncertainty,best-route,drift,drift,12,2,6,1.0,0.494,1.0,0.0,1.0,1.0,1.0,1.0,296.878,0.0,0.0,1.0,1.0,1.0,1.0,1.0
ADV-02,Can SignalGraph prove an uncited benchmark win for every GraphRAG method?,adversarial/uncertainty,vector-only,vector,vector,4,4,0,1.0,0.494,1.0,0.0,0.25,0.143,1.0,1.0,2.33,0.0,0.0,0.0,1.0,1.0,1.0,0.8
ADV-02,Can SignalGraph prove an uncited benchmark win for every GraphRAG method?,adversarial/uncertainty,hybrid,hybrid,hybrid,8,4,4,1.0,0.494,1.0,0.0,0.75,1.0,1.0,1.0,63.315,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-02,Can SignalGraph prove an uncited benchmark win for every GraphRAG method?,adversarial/uncertainty,local,local,local,8,3,4,1.0,0.494,1.0,0.0,0.75,1.0,1.0,1.0,152.241,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-02,Can SignalGraph prove an uncited benchmark win for every GraphRAG method?,adversarial/uncertainty,global,global,global,4,0,1,1.0,0.247,0.75,0.5,0.0,0.429,1.0,0.3,2.355,0.0,0.5,0.0,1.0,1.0,1.0,0.8
ADV-02,Can SignalGraph prove an uncited benchmark win for every GraphRAG method?,adversarial/uncertainty,DRIFT-style,drift,drift,8,2,5,1.0,0.494,0.75,0.0,1.0,1.0,1.0,1.0,279.968,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-02,Can SignalGraph prove an uncited benchmark win for every GraphRAG method?,adversarial/uncertainty,best-route,hybrid,hybrid,8,4,4,1.0,0.494,1.0,0.0,0.75,1.0,1.0,1.0,63.756,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-03,Should stale repo health claims be trusted without last-commit evidence?,adversarial/uncertainty,vector-only,vector,vector,4,3,0,1.0,0.741,1.0,0.0,0.5,0.143,1.0,1.0,2.081,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-03,Should stale repo health claims be trusted without last-commit evidence?,adversarial/uncertainty,hybrid,hybrid,hybrid,7,2,4,1.0,0.494,1.0,0.0,0.75,0.714,1.0,1.0,55.345,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-03,Should stale repo health claims be trusted without last-commit evidence?,adversarial/uncertainty,local,local,local,8,2,4,1.0,0.741,1.0,0.0,0.75,0.714,1.0,1.0,147.258,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ADV-03,Should stale repo health claims be trusted without last-commit evidence?,adversarial/uncertainty,global,global,global,4,0,1,1.0,0.247,0.75,0.0,0.0,0.429,1.0,0.3,2.504,0.0,0.0,0.0,1.0,1.0,1.0,0.8
ADV-03,Should stale repo health claims be trusted without last-commit evidence?,adversarial/uncertainty,DRIFT-style,drift,drift,11,2,6,1.0,0.494,1.0,0.0,1.0,1.0,1.0,1.0,299.072,0.0,0.0,1.0,1.0,1.0,1.0,1.0
ADV-03,Should stale repo health claims be trusted without last-commit evidence?,adversarial/uncertainty,best-route,drift,drift,11,2,6,1.0,0.494,1.0,0.0,1.0,1.0,1.0,1.0,305.376,0.0,0.0,1.0,1.0,1.0,1.0,1.0
ADV-04,What answer should be given when required source spans are missing?,adversarial/uncertainty,vector-only,vector,vector,4,2,0,1.0,0.741,1.0,0.0,0.5,0.143,1.0,1.0,5.078,0.0,0.0,0.0,1.0,1.0,1.0,0.8
ADV-04,What answer should be given when required source spans are missing?,adversarial/uncertainty,hybrid,hybrid,hybrid,6,2,2,1.0,0.494,1.0,0.0,0.5,1.0,1.0,0.3,60.493,0.0,0.0,1.0,1.0,1.0,1.0,0.8
ADV-04,What answer should be given when required source spans are missing?,adversarial/uncertainty,local,local,local,8,1,4,1.0,0.494,0.75,0.0,0.5,1.0,1.0,0.3,225.04,0.0,0.0,1.0,1.0,1.0,1.0,0.8
ADV-04,What answer should be given when required source spans are missing?,adversarial/uncertainty,global,global,global,4,0,1,1.0,0.247,0.75,0.0,0.0,0.429,1.0,0.3,2.415,0.0,0.0,0.0,1.0,1.0,1.0,0.8
ADV-04,What answer should be given when required source spans are missing?,adversarial/uncertainty,DRIFT-style,drift,drift,11,2,6,1.0,0.494,1.0,0.5,1.0,1.0,1.0,1.0,379.432,0.0,0.5,1.0,1.0,1.0,1.0,1.0
ADV-04,What answer should be given when required source spans are missing?,adversarial/uncertainty,best-route,drift,drift,11,2,6,1.0,0.494,1.0,0.5,1.0,1.0,1.0,1.0,344.966,0.0,0.5,1.0,1.0,1.0,1.0,1.0
ADV-05,Can agent memory be declared superior to GraphRAG for all assistant workloads?,adversarial/uncertainty,vector-only,vector,vector,4,3,0,1.0,0.494,1.0,0.0,0.5,0.143,1.0,1.0,2.581,0.0,0.0,0.0,1.0,1.0,1.0,0.8
ADV-05,Can agent memory be declared superior to GraphRAG for all assistant workloads?,adversarial/uncertainty,hybrid,hybrid,hybrid,7,2,2,1.0,0.494,1.0,0.5,0.75,1.0,1.0,1.0,63.859,0.0,0.5,0.0,1.0,1.0,1.0,0.8
ADV-05,Can agent memory be declared superior to GraphRAG for all assistant workloads?,adversarial/uncertainty,local,local,local,9,1,6,1.0,0.494,1.0,0.5,1.0,1.0,1.0,1.0,172.786,0.0,0.5,0.0,1.0,1.0,1.0,1.0
ADV-05,Can agent memory be declared superior to GraphRAG for all assistant workloads?,adversarial/uncertainty,global,global,global,4,0,1,1.0,0.247,0.75,0.0,0.0,0.429,1.0,0.3,3.031,0.0,0.0,0.0,1.0,1.0,1.0,0.8
ADV-05,Can agent memory be declared superior to GraphRAG for all assistant workloads?,adversarial/uncertainty,DRIFT-style,drift,drift,9,2,6,1.0,0.494,1.0,0.5,1.0,0.714,1.0,1.0,279.077,0.0,0.5,0.0,1.0,1.0,1.0,1.0
ADV-05,Can agent memory be declared superior to GraphRAG for all assistant workloads?,adversarial/uncertainty,best-route,hybrid,hybrid,7,2,2,1.0,0.494,1.0,0.5,0.75,1.0,1.0,1.0,64.464,0.0,0.5,0.0,1.0,1.0,1.0,0.8
